place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJ9wa9b9iHcC4R7cOXf-g6fmw,92b8cf1eb6dab728d9f2583b2983507e,5,2022-05-14,"A comfortable coffee place to fill the confusion in the middle of the night, because its open until 3 in the morning, the coffee is also delicious, typical of Mount Ungaran",1,0.0
ChIJ2codE9D71y0RUsOf5aw14-E,04a012c188068defa0b194c9c9f76dba,4,2024-04-23,"Decorated in vintage Javanese and Chinese style. Food are nice, so doe the drink. But is kinda hidden inside the alley.",1,1.0
ChIJKQ4LTVf3aS4R23TMWSTRR-0,a9dc64ab66bf3777140b75e29c66551f,5,2024-05-03,"Overall worth it The price is the same as the portion and the taste of the food is worth it! At first I thought this would be like cafes in general which are overpriced and only sell atmosphere, but it turns out its really delicious. The presentation of the food is no joke even though the price is affordable. I also think the portions of food here are quite large, I ordered a snack platter, I think its enough for 2 people. The staff is also very friendly The only minus is that the parking is small. You cant bring a car here because parking is difficult",1,1.0
ChIJ4VF2EwLzcC4R_nqwhPhAvc4,65f5ca6f236edc43dddd39c55c7b8d9b,4,2020-05-11,Good Coffee with reasonable price.,1,0.0
ChIJK5ZgDpEHQi4R4z-7dyZvIxE,ca9b09b435fab1704c9541dca6a6d1bf,5,2024-03-10,How do you do it if you want to become a reseller?,1,0.0
ChIJBbJVtQFZQi4RVTw99QWkL2o,dad6e90ff6c00ec308009c8cb66938d4,4,2020-05-10,The price is cheap,1,0.0
ChIJtzUQVzNXei4RJWcHoWHXqRI,f6be87428528bb9e412b0dde02d608c9,5,2021-05-12,Very delicious,1,0.0
ChIJEd3Lv-_1aS4RsRA1gg0MipE,5f20b5cbb03d3527e592e45c1463959b,5,2024-03-10,Cheap,1,1.0
ChIJUXDNmKb71y0RD0OVDupL1tg,8cd040e4c895b4fd6cdd719d1c73460a,5,2023-05-14,Location and approximate motorbike area. Student price menu,1,0.0
ChIJlXg05YNZei4Rs55qMzZwh3E,d17f5b0d9042567c651df8992ef7950c,5,2023-05-12,"The barista is friendly, the snacks are okay, especially the fried bananas are really delicious. Next, maybe there will be a table that is a bit tall so that when someone wants to do a task, they will be taller, hopefully it will be more successful for Mosa",1,1.0
ChIJfZ0frPL71y0R8nsJtSOFSyM,5bc9c7cf41a9eecf4af5ed12ca591a95,5,2023-05-14,"The drinks at Kanthi Coffee are very delicious, and the place is also good for chatting with friends and the atmosphere is also calm (if the streets are quiet hahahaa). Always successful for Kanthi Coffee and Eatery",1,0.0
ChIJ88R2mbmPQS4R5Bfn4_OTasc,3ae3eecd597da9cad1a6411066857667,5,2022-05-14,A place for young people to hang out,1,0.0
ChIJwbFXBOOqGgURSAekPjxdTUs,d29dd0c7e306fe8f1ac3b912a4769a49,5,2024-03-12,"Surprisingly not bad at all! At the beginning, I thought it would just be some restaurant next to Candi, but then the overall experience was unexpected. For this location, I d say the food prices are still affordable, but the drinks are quite expensive though. We ordered Chicken satay (skewers), meatball soup, and veggies. They were all tasty. The service was also good.",1,1.0
ChIJeem4EDPzaS4R7hxtLXUhdLM,316494b095cdf1648076d5bf8a9975f7,5,2023-05-13,Good coffee good place to hang out,1,0.0
ChIJqxHbJJXtaS4RWwcHLpASk8Y,010f912bf16e52b25a27fa5cf0bffbe2,5,2021-05-10,nice,1,0.0
ChIJpRkDBUX5aS4RsSF2RHUQ5YU,c38fa49660b1e8c72827654405df97df,5,2024-04-12,Pretty good,1,0.0
ChIJ67hiBEuSeS4Rx5nrc7KphZw,fea45f1f4fe18ef77b4ab60e1e70d36b,5,2024-04-21,"the food is delicious, the drinks are also delicious, beyond initial expectations, the es teler has a lot of contents, the coffee items are also delicious, over all 9/10",1,0.0
ChIJu-na2D9Xei4R-AY_vA8WzhQ,49cf1e1f9583ca96eaef23e5178ddc4b,5,2024-03-12,"Recommended for a place to hang out and eat. The food and drinks are delicious, the service is friendly.",1,0.0
ChIJO9BdnCL3aS4RpKwajGR8Ty0,dbd4aa12e414d733b41d65cc3c8d43c6,5,2024-04-13,okee ngab,1,0.0
ChIJ3bcnGiUTZS4RiPvC4bkXYV8,32d393c95d237985243bb5e136af1bcb,5,2024-05-12,"Very aesthetic! Lots of photo spots, almost every corner can be used for photos. The food is delicious and the service is good. Recommended for those who want to break fast or hang out",1,0.0
ChIJKUeYcCIpQi4RQJjt48cBpCM,da4dd70e9d07881d83ab8bbdc06374ee,4,2021-05-10,Huge cafe with fish pond. Feels homey there.,1,0.0
ChIJRaz8mlRgeS4RYgdgb5mHkCs,02f8b49602442f932a743937f7890b4a,5,2022-05-12,Always delicious and recommended,1,0.0
ChIJr2wO75vlaS4RWOgdV_6b0zU,1b31e5cf181e1371e59d0aeda96a40ab,5,2020-05-10,Comfortable for Mabar,1,0.0
ChIJcca7s6NXei4RDeIB3Mzot0g,94b733ff794d7bf5e6ce778325a6266e,5,2023-11-14,"Basically the food is delicious, the place is comfortable, the service is okay",1,1.0
ChIJCd0-BEQNcC4RnoPMMH0onOs,0e038ed9ef32d193ea88fd54e4f9f551,5,2024-01-14,"Varied food, comfortable atmosphere, friendly service",1,0.0
ChIJP1VVFTX0aS4RJ03AkQ4kU6s,755ac175e47167e0924fda2708442fc5,4,2020-05-13,Good taste.,1,0.0
ChIJy8DhMcWL1i0R9ILnGNvt-5Q,a7356d48f0a52b60c21af652d6744e4b,5,2023-05-12,"The menu is extensive, the place is clean and there are table chairs for relaxing. Parking is decent. Friendly service My favorite menu is taro topping with bubble lechy, its nice",1,0.0
ChIJ5Vp3Qy2Nei4Ri3RT3J7FDCg,6d67f92e8598539ca6cd4e6bae8fc292,4,2020-05-14,Very kind staffs and  get useful information from here.,1,1.0
ChIJSznVop22aS4RCksPfoYqAJY,be10a19c0954d9abd2a0f261542490f5,5,2020-05-11,Cool,1,0.0
ChIJbck3gudtei4REY1uBMwn1oY,250737e7d4c5877621b679ff1d7753d5,5,2022-05-14,The place is helpful.. Highly recommended..,1,0.0
ChIJ8Y8k4PSBdy4RJ1-CkGfGUXY,de19cf53ead0b81b9ff58a067bde72cf,4,2023-05-12,Comfortable for hanging out for coffee and hanging out,1,0.0
ChIJXfp47OOJcC4RPJP-KS6pJFg,95cab5dbe8c7e4c9a67118e494b80033,5,2020-05-14,Great,1,0.0
ChIJz_EYYkz7aS4RkXHWAUnA95M,5932446989c2552c88cc506627e63bdb,4,2022-05-10,"The palm milk coffee is really creamy , just the right amount of sweetness. The place is quite spacious, calm and homey. Very friendly and communicative service, thank you, uncle",1,0.0
ChIJEwwrrXH3aS4RcBo0XDRfOnc,84619c61789caba17938f65d15fecf88,5,2023-11-13,Ok,1,0.0
ChIJXWiUSjbxaS4RtPKdYAvTZ2w,a1ada15580838cbf7e1903aa450e87ea,5,2023-09-13,"A really great place to hangout! Near my school sma 6 jakarta, the atmosphere really reminds me of bali, best time to visit around 3pm. Really cool place",1,0.0
ChIJacf4f9f-aS4RxDqOqoBtTlU,20f308d50988e70f074f20bb94a2282f,5,2023-08-10,Comfortable,1,0.0
ChIJE0m9U-Up1i0RodBO0WcAFM4,98c1948f534e392010bff91a8eeca066,4,2024-02-14,There is an outdoor place to enjoy ice cream,1,0.0
ChIJf1r-h_xbZS4RthUPt1cVScw,ec91d08658d1563e88db282175fd6e56,5,2024-02-14,"First time here, the cashier was super helpful, gave me recommendations for best sellers and it didnt take long for my parents to come and take a seat, the cashier immediately came to the table & handed me a menu book and then offered to take an order at the table or just go to the cashier, and turned out everyone. ordered delicious. There was an incident where the waitress accidentally spilled a drink while serving but all the staff were immediately ready to help and replaced it with a new one, thumbs up for the cooperation of the staff   . For places there are outdoor & indoor options which are really helpful for those who cant be exposed to cigarette smoke & are very comfortable. Highly recommended if you are looking for a good cafe in terms of food & beverage, service and ambience in Purwokerto",1,0.0
ChIJo_k5WkYn1i0RMFmDOeM1MFk,68a50572cd7073c8c4b812837e0f4da6,5,2023-05-14,"One of the favorite angkringan in Malang city hihi Random stop, you know its delicious, the grilled seasoning is different from the others here, using peanut sauce which is savory and sweet and spicy, its really delicious, the satay variant is not complete. The grilled rice is cheap and delicious with lots of side dishes hihi",1,1.0
ChIJJaHG0yWYZS4RPM2SsSAq8G8,a317531f914eabb8e5cb55ed1e10422c,5,2022-05-15,"The food is delicious, cheap. Eating right on the beach...",1,0.0
ChIJldfJ9hi_by4RwIzKmFLH9Vs,7d3e97ad453e1de5db17cb399dcbc330,5,2020-05-14,The place is comfortable to hang out and rest for a while,1,0.0
ChIJH_haDBj6ei4RabSvZn5B7H8,e78f5f5b417d689371fed136576a7570,5,2021-05-14,panggone utang pulsa,1,0.0
ChIJu9Ug5yrxaS4RmtYiqRdjGd0,98da0fec442c61415f899dac0bf94ee6,5,2024-03-13,The place is comfortable to hangout,1,0.0
ChIJxfFt3M5bei4RLP3Gho2VXTg,b57524260b97fc2b76de76e122c9953e,5,2022-05-12,Comfortable and good place,1,0.0
ChIJUd6irtSfeC4R7mCMNjKjSeg,d6899b5d34b81e867c66d1b2843b053f,5,2024-01-14,Vegetarian options: Cah kale Food,1,0.0
ChIJX0mEj_b3aS4R1ofZTAuU0ro,3b9812a672dd6a9995ce351fb0274df1,5,2021-05-13,Really good,1,0.0
ChIJ67hiBEuSeS4Rx5nrc7KphZw,10e9417a4b038e105c654f59ad58e4ac,5,2023-05-12,"A very pocket friendly hangout place. Prices for food and drinks are very affordable. The menu choices are also very diverse. Its very suitable for you to hang out, unfortunately it closes at 10 pm",1,1.0
ChIJb9AgwhtXei4RXigcsC4eEeY,c58aa5e81b57905867872778d9b8c0af,5,2024-02-14,"Recommended Cafe, if you come to Jogjakarta you should come to this cafe",1,0.0
ChIJ__9jzUHxaS4Rs5nK5LaWmlQ,b5e7c220641de678a3970971239f31e7,5,2024-04-22,"Large food portions, delicious taste, standard service, different atmosphere from ordinary restaurants in Jakarta",1,1.0
ChIJIaDxifop1i0R7wc0UW_-yNY,ea54ca945ce4894114f26548ef68e548,5,2024-05-09,OK.. Great,1,0.0
ChIJL1C0jzVXei4REcuFPz8DqBo,ac8b77888f2fa9366d4ad44f2da0e0ed,5,2024-05-10,"The room is comfortable and cool, the coffee is just right, its delicious. Great.",1,0.0
ChIJd_WC6l_51y0RnnQRnRs7xEc,6ed26aa2700fb9fdb76bfa2ba8de691d,5,2024-05-05,NICE PLACE STAFF USE JAVANESE KRAMA DELICIOUS FRIED RICE HIS MBA MASTER IS FRIENDLY IT FEELS GOOD,1,0.0
ChIJQbttnC7saS4RqV_BR8IQWv4,86cc47de96d38da80e8dda099c2a1aef,5,2023-05-13,Food,1,0.0
ChIJvSC8fnQfai4RrrSkCr_v32c,88894086108a9c79e06b2e54235d2b9e,5,2023-08-10,great for nongki siie,1,1.0
ChIJDdym5kOUaS4RP_uUUyHXaVA,c4c98945045e2c47c1d69f22e0099f01,5,2023-05-15,Really like the atmosphere...the food is also delicious,1,0.0
ChIJE-yzZGyzey4Rl6aybqJI4sY,e3218e1686e38ad06cbcd7349cbc9e27,5,2020-05-12,The fried banana is a winner,1,1.0
ChIJ0xjNTvi-eS4Rx9DvduJ5U6I,73603fe800d8ab9470d5c942bb165fc1,5,2022-05-14,The taste of the food is delicious,1,0.0
ChIJgfdT4slXei4RpUv2fxt2Jms,d7257217b3a61518d7b64a4ef76c78eb,4,2022-05-14,Okay,1,0.0
ChIJaWWe5buIcC4R2c5SCum9OJE,c7918659786bb951dbef2b3f973ecf62,5,2022-05-14,Tes,1,0.0
ChIJY-s8gPt1cC4R88BUx1LR6G4,20d9d06e955e4baea69d2b01a6d5a853,5,2023-09-14,"Friendly and delicious, recommended for those playing towards Dieng",1,0.0
ChIJncJSSFf3aS4RnINtAjKu5B4,37ac24e388c13ce71bec4e809e884918,5,2021-05-10,the barista is crazy,1,
ChIJLULiFq5Zei4RrFVjarbUUHk,150ee8e8f68fc23f1d06fa7e4fb9fe89,4,2021-05-12,Its fun and the view is good,1,0.0
ChIJmS35Mv49aS4Ri93BJcYGqdU,b7ac37d0010a1ff8c1bd2a684ceee195,4,2023-05-15,The market is clean,1,0.0
ChIJUbJN4jv7aS4Raip3-CUCz58,2cc4e0ba5cbcb03ad7fd5e74151ccedf,5,2022-05-10,The place is really cozy for gatherings,1,0.0
ChIJ0YGl8J7xaS4RP-U3T_7hngU,b924f0160e80191baafe8566f3530fac,5,2023-05-13,"This place is really nice for remote working when youre looking for quiet and peaceful place with nice connection Their foods are also fresh, I tried their glass noodle salad, loving it so much! And they have very helpful and friendly staffs",1,1.0
ChIJ_f9Lvsy1aS4R0nq8ZcnVB3o,66896f73927f1fd2ecb5fb4ae44618fc,5,2024-01-11,"Affordable coffee and food prices, nice ambience far from the main road",1,0.0
ChIJee1HgyDzaS4R2utmadt4x6g,8c03175964991125a9063c380c1ce15a,5,2021-05-13,"A cool place for coffee, the coffee is great...",1,1.0
ChIJY9ucIJO_eS4RZv4xMiNgsag,39e9caed0cd22b85b96a7266ac155dd0,5,2023-09-14,"The noodles are quite delicious, the sweet kober noodles, because I dont really like spicy food. The topping is chicken but a little, with sausage. The drink is also delicious, I ordered a lychee drink before it had lychees, but yesterday there werent any, instead there were orange slices. and the fruit iced drinks are also delicious. Malming is busy here, so the service takes a long time. Everything I ordered totaled 46,000 including tax.",1,1.0
ChIJ_w7WNWz1aS4RqsHWml9PhoI,8c37bd3800796e2b65b77fefb99e9487,5,2023-12-10,"5 stars, really the butterscotch sea salt latte is really delicious",1,1.0
ChIJhdFUA-THbi4R0nox8_EbvH0,f3b5e605b56512f5e132cca5d86dc027,5,2023-05-11,"Must try it, bikin candu",1,0.0
ChIJ6TMSFL_3ei4RliXEv7nqglE,dcc2de3b5df4dcb4f7201aa6e1153c02,5,2022-05-12,"The coffee is delicious and its open late, the service is very friendly and the location is not far from home",1,0.0
ChIJ51YHpxFZZS4RZymlT77JW8Q,35a6db37181bbdc718d11eed081e72a9,5,2023-06-14,nice and spacious place,1,0.0
ChIJx2iX_cKNaS4R9rIPK0TiGMs,c5bdf13b0528dea5fe7624a0441ee6c3,5,2022-05-15,Yabie really..the panorama is beautiful..feels like you are at the top..,1,0.0
ChIJERQOyxz1cC4RuOrOVKVcqaU,c47025b032aaf248f810ceed6a9b07ed,5,2023-05-11,"Its nice, but the place is a bit small and doesnt really live up to its name as a working space.. The chair is hard, cant hold it for long but the food is okay... recommended for Japanese restaurants.. really worth it.",1,1.0
ChIJWwrEGai_eS4RZgdaP0PyTT4,5fa04fcf7b4667e56452e5871f5debe3,5,2024-01-14,very comfortable,1,0.0
ChIJm6iLz-ZXei4RnD4DFQ71O04,5b1eb6a17a99624f34e2843c53cfd735,5,2023-12-14,Very useful for all types of teenagers and society,1,0.0
ChIJs5REQ0JzeC4RaW-jqFwne34,c28604f8462a2f19a6e6a16e920cb7e2,5,2023-05-12,"It feels really okay. Highly recommended, very affordable prices",1,1.0
ChIJIanDUg6wcC4ROL7yvWCWfMA,3fcff544916bbb86737093dbfc1196a0,4,2023-12-11,biota laud dishes.... lots of it... the spices make you addicted..,1,1.0
ChIJY-hRLryidy4R86V5nipQH9o,efcd3e2a6b2384cd9a24860d974fb491,5,2024-02-14,"This is the most delicious seafood food.. you really know how to cook it, the details of each seasoning are perfect.. Masha Allah.. congratulations.. good luck and your sales will be a blessing. Amen.",1,0.0
ChIJecZzph_8aS4RLbxtUx3phfo,e4e0bdb2744447b2e7e50614707d4cdf,4,2020-05-10,Always full,1,1.0
ChIJQ3PIhHebaS4R9uC01hRm4_0,ae02af220bb72d59fcab9f0e6ceccfbd,5,2020-05-14,"a fun place to hang out, free wifi too, and whats more, the food is delicious. cool bro",1,1.0
ChIJTysj-8pfei4RRpUgn6OfWvM,d8a690b94f4213ad085881a69c6b4f6b,4,2023-06-12,Road access is still not good,1,1.0
ChIJ541qp5JXei4R4do_ALhWK1k,9d78569149bac6d8c9756b8143ff787a,5,2023-05-14,The lemongrass drink is great,1,0.0
ChIJvXldNuxF0S0RQiYVBUKaVRM,4daef6d39511150be96e9e92318512fd,5,2024-02-14,"Really nice chilled atmosphere, we had some good food from one of the stalls and the drinks were fantastic. Friendly staff.",1,0.0
ChIJx4foMFftaS4RyygGrLdFeLs,d415938833ff1deec101188636e61b2e,5,2024-04-10,delicious for the size of a cilangkap,1,1.0
ChIJmRZSJu_2aS4Rq7Ow51gBbGk,9ddffc29f686c97df9f189465af41b04,4,2023-11-13,"The location is easy to find, position on the 1st floor of a 3-story building, each floor has different tenants. The food tastes pretty good, there is a prayer room on the 3rd floor, but the floor is dusty like it hasnt been mopped and the toilet doesnt have tissue or a trash can. Can be used as a meeting place for around 25 people",1,1.0
ChIJCUlr_sDxaS4RxXWkP3iKRQc,0f6e4ba3d32b29e4a16decfe4c5000cc,5,2023-12-13,Vegetarian options: Its complete Dietary restrictions: You can request the best chef,1,1.0
ChIJ92uinVv1aS4Re1cb01n_k1o,a8639bb0a989355c50075ccf4be9cacc,5,2023-05-10,Good,1,0.0
ChIJhR-44U93aS4RdVfXPVNfT0E,74f65542173eea7acd1b98024c5c04b1,5,2023-11-15,Cozy coffee place,1,0.0
ChIJe7AgCIBXei4ROA1QuFh1F0I,d2c46456b6746d5a755a6b75e0ca8d13,4,2023-09-12,Quite complete clean place,1,0.0
ChIJF1fSNHgp1i0RbNwibJskPQc,7104a0549e37f57e814310c1aaf50f79,5,2024-01-14,"Ive been here twice, always fall in love with the cakes. Because there are so many choices, it becomes even more confusing which one to try. But it tastes just as good. Yesterday I came here to try cromboloni, but unfortunately when I arrived, it was out of stock. Well, maybe next time, Ill try the cromboloni",1,1.0
ChIJUxoCzFRZQi4RB_colwPXsBI,738068165f1fc85ffb76ca32640d4e0e,5,2022-05-10,"Cheap food, delicious and delicious, there are refills for taheur water, you can order cakes, kebuli rice, all kinds of fried foods and so on",1,0.0
ChIJkZR1DFCNaC4R7OUSewx0yeQ,d48f8c003efd4b4e9c16153020d6ac67,5,2021-05-11,I love it,1,0.0
ChIJe75zW8n1aS4RQuBikSJD0Vg,80eabcd080a08d150c585c9f87017f8c,5,2024-05-03,The sushi is delicious,1,0.0
ChIJYSdfIfepei4RD1N9fLq5kw4,7a2931cd77c93567fc9b04aaffca4790,4,2023-05-14,"The place is comfortable and quiet, the drinks are also delicious, the salted caramel is recommended! Unfortunately there are still a few snack variants :) there is no prayer room but the location of the cafe is close to the local prayer room. BTW the wifi is pretty fast hehe",1,1.0
ChIJPQlcmnZXei4RLqic7werjkQ,8740f810f1a49418b69e9f10df86ad0f,5,2023-09-12,"The coffee is delicious, the potato wedges are very delicious",1,0.0
ChIJO_k45jPzaS4RL9pjC1PrBec,93ef20aedc8efec1a20b1ebcd738144c,5,2023-06-13,"Want to hang out??? This is the place, its comfortable, dont worry and what I miss most is the price is very affordable",1,0.0
ChIJXzgB2b4_aS4R1pmLv11IVx4,a1b83c82376c4e1b00263076c2cee709,5,2022-05-14,nice,1,0.0
ChIJ223gOVZXei4RgpjxTG7E9gc,c8c8987fc9a942f90c5103e2cc8046cf,5,2022-05-14,"Enjoy the place, the staff are friendly, recommend hanging out here",1,0.0
ChIJw7rkPQn61y0RnY29SDvkCTk,88e489c47aaed9d88c72861c21404d88,4,2023-05-12,"The food is delicious, the place is ok, but sometimes the flies are annoying too",1,1.0
ChIJ9y9dOsL1aS4RtEkZAKu88Ss,0fa161896b26662c88a2a9d9aa5f3fe1,4,2024-03-10,"For those who want Indonesian cuisine, you can stop by here at Andum Tresno. There are various menus available and everything is delicious... there are shredded beef empal, shredded cakalang, fried liver sauce, dry and wet orek tempe, mustofa potatoes, capcay vegetables etc. Dont worry about price... its still an average employee lunch. For those who have cars, you can park at Plaza Timor or Sarinah too...",1,0.0
ChIJRy-Md-bxaS4R-bUXirFrMXM,345c62ce9ae8a1995d5109dc049de9f8,5,2024-04-13,Always been good,1,0.0
ChIJvULIkgr7ei4RzkDhYzGV7Bs,438aa29f7e8c0865005d69a9b5fddabe,5,2024-02-14,"Parking: The number of parking spaces, especially for cars, is very limited Food",1,1.0
ChIJDaU44E71aS4R35RpgLvAybw,f818c926ce4be097bfa3508502aac7d5,5,2021-05-10,its a comfortable place to hangout,1,0.0
ChIJN1-7pOlfZS4ReL-ucuvlv-8,50ae1f282fd77e989c04e7a4acd71460,5,2024-01-14,Food,1,0.0
ChIJRX74SD2Nei4RMyWVRrDPtCU,468d86f5fefa0c4d8da1e18f152bb467,4,2023-05-14,"Suitable for relaxing with family or couples. Cool and clean. The owner is very friendly. The drinks are standard, I prefer the tea",1,1.0
ChIJSxaf0CyHcC4RoCLkrkqLTuk,6504f6ee9bd6d51f6634ef339938c754,5,2020-05-14,"The place is comfortable, the menu is all delicious, delivery orders too... The owner is a friend of mine...",1,0.0
ChIJM6z1Z06DeC4Rz_iaBC9SwE4,6bde64be9473599ee777165c254a4c23,5,2024-05-07,cozy places,1,0.0
ChIJb7AE_h2LQS4R17R1wdpUHFo,147bc10ce3b500de41347c24d653470c,5,2023-07-10,Laaah deeeh... Top markotopz,1,0.0
ChIJi1fVvEKfeC4RL8vOl3yEA8M,1748cf38c44ff07a4c8cf0324ed09707,5,2023-11-14,"The drinks are great, the juice is delicious, the coffee is great, theres just not enough of a fan because its a hot day",1,1.0
ChIJUdoZYcHjei4RpngV597-Wqc,f8a3fbc905a1675fef4885a9a73a70a3,5,2022-05-12,Sippo,1,1.0
ChIJI1UNjRT71y0RxbqEJQaE51g,27564e1a09ad56ac0edebdd9df9b42dd,5,2023-12-14,"Suitable for hanging out in Surabaya when its hot, for smokers it can be in the indoor area",1,0.0
ChIJZey2anflaS4RQNrq6GeWL5w,cb6c23d1abde99d036d93280cde569a6,5,2020-05-14,The display photos are cool,1,0.0
