place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,7ce9f35709298ddbf252e6fc3f06d450,3,I think its interesting to be able to eat the favorite dishes of past kings. The food like satayam and tongue stew was very delicious. The Java beer was also delicious.,a week ago,2024-05-07 16:48:09.380818,Terimakasih telah berkunjung ke Bale Raos Restoran. Terimakasih juga atas review yg diberikan. Kami berharap anda berkenan dengan sajian dan pelayanan dari kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran    terimakasih,5 days ago,2024-05-09 16:48:09.380818,0,7,13,False,,Thank you for visiting Bale Raos Restaurant. Thank you also for the review given. We hope you are happy with our offerings and services. We look forward to welcoming you back to Bale Raos Restaurant    thank you
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,c89c518a951ce42d663f3a7cd0666453,3,"Singang ayam was moderately tasty and just simply presented.  However, sanggar sapi was better and tastier gravy. Es kelapa unfortunately was a let down.",a week ago,2024-05-07 16:48:09.382817,Terimakasih kak Zaim Azyze telah berkunjung ke Bale Raos Restoran   . Terimakasih juga atas reviewnya yg diberikan. Mohon maaf atas ketidaknyamanannya. Akan kami jadikan evaluasi kedepan supaya dpt lebih baik lagi. Kami tunggu kedatangannya kembali di Bale Raos Restoran. Terimakasih,5 days ago,2024-05-09 16:48:09.382817,0,24,18,False,,"Thank you, Sis Zaim Azyze for visiting Bale Raos Restaurant   . Thank you also for the review provided. Sorry for the inconvenience. We will make future evaluations so that we can do better. We look forward to welcoming you back to Bale Raos Restaurant. Thank You"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,8dc8aaa8f35fb59750155abcd85b79b2,5,,a week ago,2024-05-07 16:48:09.384818,Terimakasih kak Muhammad Ramadhani Sanjaya telah meluangkan waktu untuk berkunjung ke Bale Raos Restoran. Terimakasih juga atas review yg diberikan. Kami berharap kak Muhammad berkenan dengan sajian dan pelayanan dari kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran. Terimakasih,5 days ago,2024-05-09 16:48:09.384818,0,14,,True,,"Thank you, Sis Muhammad Ramadhani Sanjaya, for taking the time to visit Bale Raos Restaurant. Thank you also for the review given. We hope that Mr. Muhammad is pleased with our food and service. We look forward to welcoming you back to Bale Raos Restaurant. Thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,7c7252b96da9511e2e24ebe16ab0a9bf,5,,a week ago,2024-05-07 16:48:09.386331,Terimakasih kak Gregorius ian telah berkunjung ke Bale Raos Restoran. Terimakasih juga atas review yg diberikan. Kami berharap kak Gregorius ian berkenan dgn sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran. Terimakasih,5 days ago,2024-05-09 16:48:09.386331,0,7,1,False,,"Thank you, Gregorius Ian, for visiting Bale Raos Restaurant. Thank you also for the review given. We hope that Gregorius will be pleased with our food and service. We look forward to welcoming you back to Bale Raos Restaurant. Thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,3c16bcb6fce074b17145813e0341bb96,3,"Rasa masakan tidak sesuai dengan namanya, beer jawanya enak",a week ago,2024-05-07 16:48:09.387330,Sebelum nya kami ucapkan banyak terimakasih Bapak Herry sudah berkenan meluangkan waktunya singgah di Bale Raos Resto. Kami mohon maaf atas ketidak nyamanan Hal ini akan kami sampaikan ke team kami sebagai bahan evaluasi. Sekiranya kak Herry dilain waktu berkenan singgah kembali di Bale Raos Resto    terimakasih,a week ago,2024-05-07 16:48:09.387330,0,261,353,True,"The taste of the food does not match the name, the Javanese beer is delicious","Before that, we would like to thank Mr. Herry for taking the time to stop by at Bale Raos Resto. We apologize for any inconvenience We will convey this to our team as evaluation material. If next time Sis Herry would like to stop by again at Bale Raos Resto    thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,f7978261b37256456e9978ff5b833684,5,,a week ago,2024-05-07 16:48:09.389330,Terimakasih kak Setyo fotografi telah meluangkan waktu untuk berkunjung mencicipi hidangan Bale Raos Resto. Terimakasih juga atas review yang diberikan. Kami berharap kak Setyo fotografi berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih,a week ago,2024-05-07 16:48:09.389330,0,6,25,True,,"Thank you, Sis Setyo Photography, for taking the time to visit and taste Bale Raos Restos dishes. Thank you also for the review provided. We hope that Mr Setyo Photography will be pleased with our offerings and services. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,9ab7c2300d6ca6d4e799e58803e0c571,5,"I came here after being recommended by a friend from Yogyakarta. I visited on Monday, so the Royal Palace was CLOSE. Im glad the restaurant was open. If you want to go to the Royal Palace, dont forget to check the day of the week... I entered from the north side, but the location on Google Maps was incorrect, so I requested a correction. If you enter from here, you will go through the gallery and then through the courtyard, so it is a little difficult to understand, but if you follow the map you will get there. There are also several signboards on the premises. price is very reasonable Add sweets to your order I visited by myself, but the staff was very helpful and the atmosphere was nice, so I was able to enjoy a relaxing meal.",a week ago,2024-05-07 16:48:09.391330,Terimakasih bapak/ibu Lila sudah meluangkan waktunya singgah di Bale Raos Resto. Terimakasih atas review yang diberikan. Semoga bapak/ibu berkenan dengan pelayanan dan sajian kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih,a week ago,2024-05-07 16:48:09.391330,0,212,2198,True,CLOSE Google map map,"Thank you Mr/Mrs Lila for taking the time to stop by at Bale Raos Resto. Thank you for the review provided. We hope you are pleased with our service and offerings. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,98d6d10dc560efee01a94ccc8ff11367,5,"Tempatnya cukup luas, bersih, dan pelayanan juga sangat memuaskan, makanannya cukup banyak dan vervariasi juga tidak terlalu mahal",2 weeks ago,2024-04-30 16:48:09.393330,Terimakasih kak Dytha Sudah berkenan meluangkan waktunya untuk singgah di Bale Raos Resto. Terimakasih atas review yang diberikan. Semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih,a week ago,2024-05-07 16:48:09.393330,0,14,,False,"The place is quite spacious, clean, and the service is also very satisfying, the food is quite plentiful and the variety is not too expensive","Thank you, Sis Dytha, for taking the time to stop by at Bale Raos Resto. Thank you for the review given. We hope you are happy with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,2d15408d1f398715ed3a15624c9fc82e,5,"Berkesempatan menikmati menu Sultans Dishes yang terletak di area Keraton Yogyakarta. Konsep dining dengan menu rata rata tradisional khas Yogyakarta. Secara umum taste yang ditawarkan tidak sekedar manis dan legit seperti stereotip masakan Jawa namun juga gurih. Sebenarnya tidak ada menu khas atau yang paling direkomendasikan, karena tiap menu punya keunikan dan kelebihannya sendiri. Pelayanan ramah dengan hospitality seperti di hotel berbintang. Ruangan resto cukup luas dan ada beberapa spot duduk, kesan dan ornamen Yogyakarta yang kental.",2 weeks ago,2024-04-30 16:48:09.395330,Terimakasih kak YN Alvana telah meluangkan waktu untuk berkunjung mencicipi hidangan Bale Raos Restoran Yogyakarta. Terimakasih juga atas review yg diberikan. Kami berharap kak YN Alvana berkenan dengan sajian dan pelayanan dari team kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran Yogyakarta    terimakasih,2 weeks ago,2024-04-30 16:48:09.395330,0,257,572,True,"Have the opportunity to enjoy the Sultans Dishes menu which is located in the Yogyakarta Palace area. Dining concept with a traditional menu typical of Yogyakarta. In general, the taste offered is not just sweet and delicious like the stereotype of Javanese cuisine but also savory. Actually, there is no typical or most recommended menu, because each menu has its own uniqueness and advantages. Friendly service with hospitality like in a star hotel. The restaurant room is quite spacious and there are several seating spots, with a strong Yogyakarta impression and ornaments.","Thank you, Sis YN Alvana, for taking the time to visit to taste the dishes at Bale Raos Restaurant Yogyakarta. Thank you also for the review given. We hope that YN Alvana will be pleased with the food and service from our team. We look forward to welcoming you back to Bale Raos Restaurant Yogyakarta    thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,f3d69bd2c5ff9ecd15865b1025d27fc3,5,,2 weeks ago,2024-04-30 16:48:09.396330,"Terimakasih kak Ardy sudah berkenan meluangkan waktunya singgah di Bale Raos Resto, terimakasih juga atas review nya kak. Harapan kami kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",2 weeks ago,2024-04-30 16:48:09.396330,0,11,130,True,,"Thank you, Ardy, for taking the time to stop by at Bale Raos Resto. Thank you also for the review, Sis. We hope you will be pleased with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,fb1b00263fc0f587cbebe9f8e2b92cee,5,,2 weeks ago,2024-04-30 16:48:09.922593,"Terimakasih kak Chandra sudah berkenan singgah di Bale Raos Resto, terimakasih atas review nya kak. Semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",2 weeks ago,2024-04-30 16:48:09.922593,0,260,195,True,,"Thank you Sis Chandra for stopping by at Bale Raos Resto, thank you for the review sis. We hope you are happy with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,0527710e0f425bfe44deff61c1afc868,5,"Luar biasa,,,, salam dari Jawa barat",2 weeks ago,2024-04-30 16:48:09.923593,Terimakasih kak Sandi sudah berkenan meluangkan waktunya singgah di Bale Raos Resto. Terimakasih atas review nya kak. Semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih,2 weeks ago,2024-04-30 16:48:09.923593,0,10,23,False,"Amazing,,,, greetings from West Java","Thank you Sis Sandi for taking the time to stop by at Bale Raos Resto. Thank you for the review sis. We hope you are happy with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,4997f4e26fec25402adaa81afb26a437,4,"Great service and good atmosphere. I ordered lamb steak, tapak kucing and beer jawa. Enjoyed the tapak kucing, its kind of a roasted banana dessert. For the lamb steak, cant say much, was expecting the taste to be more flavourful, I think they can prepare it better Parking: Plenty of parking space.",2 weeks ago,2024-04-30 16:48:09.925593,Terimakasih kak Cristianto Chandra telah berkunjung ke Bale Raos Restoran. Terimakasih juga atas reviewnya . Kami berharap kak Cristianto berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran Yogyakarta    terimakasih,2 weeks ago,2024-04-30 16:48:09.925593,0,196,327,True,,"Thank you, Sis Cristianto Chandra, for visiting Bale Raos Restaurant. Thank you also for the review. We hope that Cristianto will be pleased with our food and service. We look forward to welcoming you back to Bale Raos Restaurant Yogyakarta    thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,d873d79083b7473c712c789e33cc39d7,5,Authentic foods with modern served,3 weeks ago,2024-04-23 16:48:09.927593,Terimakasih bapak Ahmad Dzakirin telah berkunjung ke Bale Raos. Terimakasih juga atas reviewnya. Kami berharap bapak Ahmad Berkenan dengan sajian dan pelayanan dari team kami. Kami tunggu kedatangannya kembali di Bale Raos Restoran Yogyakarta    terimakasih,2 weeks ago,2024-04-30 16:48:09.927593,0,506,196,True,,Thank you Mr. Ahmad Dzakirin for visiting Bale Raos. Thank you also for the review. We hope that Mr. Ahmad is pleased with the food and service from our team. We look forward to welcoming you back to Bale Raos Restaurant Yogyakarta    thank you
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,591230662877f0bd6f1f97b6869fdbe4,5,Cocok untuk orang tua yang main ke Jogja.,3 weeks ago,2024-04-23 16:48:09.929594,"Terimakasih kak Ikhsan sudah berkenan meluangkan waktunya singgah di Bale Raos Resto, terimakasih atas review nya kak. Semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.929594,0,36,8,True,Suitable for parents who go to Jogja.,"Thank you, Ikhsan, for taking the time to stop by at Bale Raos Resto, thank you for the review, sis. We hope you are happy with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,4613f16b760d142626bda62aa15e7848,5,"nice, ada live music sinden...",3 weeks ago,2024-04-23 16:48:09.931594,"Terimakasih kak Tono beserta rombongan yang Sudah berkenan meluangkan waktunya singgah di Bale Raos Resto, terimakasih atas review yang diberikan. Harapan kami semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.931594,0,277,682,True,"nice, there is live sinden music...","Thank you, Tono and his entourage for taking the time to stop at Bale Raos Resto, thank you for the review provided. We hope that you will be pleased with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,c6d354d7848742671be5b8ccefb148c1,4,"Semur pitik was soso, lombok kethok was delicious. Indoor room needs more lighting. Toilet only 2 for this big resto, need more.",3 weeks ago,2024-04-23 16:48:09.933593,"Terimakasih kak Ichsan sudah berkenan meluangkan waktunya singgah di Bale Raos Resto, terimakasih atas review nya kak. Semoga kakak berkenan dengan sajian dan pelayanan kami.untuk masukannya akan kami sampaikan ke team n management sebagai bahan evaluasi. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.933593,1,198,228,True,,"Thank you, Ichsan, for taking the time to stop by at Bale Raos Resto, thank you for the review, sis. We hope you are pleased with our offerings and services. We will convey your input to the team and management as evaluation material. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,53ba5045c799d86ea4d85e7140b1f26f,5,,3 weeks ago,2024-04-23 16:48:09.935594,"Terimakasih kak Pritta sudah berkenan singgah di Bale Raos Resto, terimakasih atas review nya kak. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.935594,0,8,,False,,"Thank you Sis Pritta for stopping by at Bale Raos Resto, thank you for the review Sis. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,4ac10e4d2e757ada7dec6b80f207896d,4,"Njawani, tapi terlampo asin utk selera Jogja kurang manis dikit. Harga standar resto spt foodcourt di mal2 kecuali bahannya mmg mahal spt lidah utk semur, agak mahal. Busa dimaklumi Parking: Cukup, tapi tetap ada luaran parkir di pinggir jalan",3 weeks ago,2024-04-23 16:48:09.936596,"Terimakasih kak Indra sudah berkenan meluangkan waktunya untuk singgah di Bale Raos Resto, terimakasih atas review nya kak. Untuk masukan nya akan kami sampaikan ke team dan manajemen sebagai bahan evaluasi. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.936596,0,9,1,False,"Njawani, but too salty for Jogja tastes, not a bit sweet. Standard restaurant prices are like food courts in malls, except the ingredients are expensive, like the tongue for stews, which is quite expensive. Foam is understandable Parking: Enough, but there is still outdoor parking on the side of the road","Thank you, Sis Indra, for taking the time to stop by at Bale Raos Resto, thank you for the review, Sis. We will convey the input to the team and management as evaluation material. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,6034923af45a82934ddd530b2482c097,5,"Makam malam yang syah$u, diiringi suara gendhing Jawa",3 weeks ago,2024-04-23 16:48:09.938594,"Terimakasih kak Ali sudah berkenan singgah di Bale Raos Resto, terimakasih atas review yang diberikan. Semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:09.938594,0,102,106,True,"A solemn evening funeral, accompanied by the sound of Javanese musical pieces","Thank you, Sis Ali, for stopping by at Bale Raos Resto, thank you for the review provided. We hope you are happy with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,3a05c93318d9199a2ad2aeed6687d610,4,"Pengalaman makan ala sultan dekat keraton Jogja. Untuk makan siang jika di outdoor terasa cukup panas, namun bagunan yg bagus ada di bagian outdoor menurut sy. Mungkin perlu beberapa diperbaharui termasuk area toilet agar menjadi lebih nyaman.",3 weeks ago,2024-04-23 16:48:10.467875,"Terimakasih kak Popy sudah berkenan singgah di Bale Raos Resto, terimakasih atas review nya kak. Untuk masukan nya akan kami sampaikan ke team dan manajemen sebagai bahan evaluasi. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:10.467875,0,111,125,True,"Sultan-style dining experience near the Jogja palace. For lunch, it feels quite hot outside, but the nice building is in the outdoor area in my opinion. Maybe it needs some updating including the toilet area to make it more comfortable.","Thank you, Popy, for stopping by at Bale Raos Resto, thank you for the review, sis. We will convey the input to the team and management as evaluation material. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,f753ea978b127b3198f515e01e935310,5,,3 weeks ago,2024-04-23 16:48:10.470875,"Terimakasih kak sudah berkenan meluangkan waktunya singgah di Bale Raos Resto, terimakasih atas review nya. Harapan kami semoga kakak berkenan dengan sajian dan pelayanan kami. Kami tunggu kedatangannya kembali di Bale Raos Resto terimakasih",3 weeks ago,2024-04-23 16:48:10.470875,0,20,70,True,,"Thank you sis for taking the time to stop by at Bale Raos Resto, thank you for the review. We hope that you will be pleased with our food and service. We look forward to welcoming you back to Bale Raos Resto, thank you"
ChIJH03CYY1Xei4RTDTe65njvUk,Bale Raos - The Sultan's Dishes,95d29016f1cc95634494c201e19ad30c,5,,3 weeks ago,2024-04-23 16:48:10.472879,Terimakasih kakArdy Jawzs telah berkunjung ke Bale Raos Restoran. Terimakasih juga atas reviewnya yg diberikan. Kami berharap kak Ardy berkenan dengan sajian dan pelayanan dari team kami. Ditunggu kedatangannya kembali di Bale Raos Restoran Yogyakarta    terimakasih,2 weeks ago,2024-04-30 16:48:10.472879,0,22,739,True,,"Thank you, Ardy Jawzs, for visiting Bale Raos Restaurant. Thank you also for the review provided. We hope Ardy will be pleased with the food and service from our team. Looking forward to welcoming you back to Bale Raos Restaurant Yogyakarta    thank you"
