place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,559d41cd50c9b2b79be9f4ac50cabe44,1,"Pengalaman yg sangat buruk dari cara penyajian yg sangat tidak ramah dari mulai waktu. Kami 5 orng menunggu smpai 1 jam lebih padahal pengunjung sepi pas yg pertama di antarkan adalah minuman oke aman. Lalu si pelayan pr membawa nasi goreng yg sudah hancur dan mengatakam mbanya pesen nasgor kan than i say iya so ini ko tdi kta mas yg anterin ktanya ga pesen than i answer justru kami dari tdi menunggu makanan yg tak kunjung dtg, memang saya melihat si mas pelayan membawa nasgor itu untuk meja sebelah so pelayan pr say oh yaudh ini nasgor mbanya in my heart said OMG udh ancur setengah nasgornya tp gpplah ikhlash, nah itu cuma nasgor aja yg dtg msh ada 2 mknan yg ga dtg2 smpai 1 jam lebih kami datang stgh 9 smpai hampir tutup jam stgh 10 lewat lalu salah satu orang dari kami mendatangi dapur dan menagih pesanannya dan apa yg trjadi trnyata para pelayan itu sedang maen hp astaghfirullah stlh salah satu dr km kembali dan mengatakan seperti itu lalu dtglah makanan yg terakhir yg td ditunggu dan sipelayan pr itu memberikan dg wajah jutek dan hanya disimpan di sisi meja 22nya dan langsung pergi seketika broken our mood. Mohon maaf sebelumnya atas ulasannya",a month ago,2024-04-15 12:30:14.631537,,,,0,1,,False,"A very bad experience from a very unfriendly way of serving from time to time. The 5 of us waited for more than an hour even though the crowds were quiet when the first drink was delivered which was okay and safe. Then the waiter brought crushed fried rice and said You ordered nasgor, didnt you? then I said yes so how come we, the one who delivered it, said we didnt order it than I answered in fact, weve been waiting for food that never came. I came, indeed I saw the waiter bringing the nasgor for the next table so the waiter said oh well this is the nasgor sis in my heart said OMG half the nasgor was ruined but never mind, well it was just the nasgor that came and there were still 2 dishes who didnt arrive until more than an hour later, we came at 9 until it was almost closing at 10, then one of us went to the kitchen and took his order and what happened was that the waiters were playing on their cellphones, God forbid, after one of you came back and said something like Then the last food that we had been waiting for came and the waiter gave it with a sullen face and just put it on the side of the table and immediately left, instantly breaking our mood. Apologies in advance for the review",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,c32074fd2be86d1995b84f4f6295a240,5,,a month ago,2024-04-15 12:30:14.632537,,,,0,7,1004,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,62e5e10d99a83c7b7685a11709cbcd2c,5,"Hidden gems ini di daerah cirebon, waktu yg tepat berkunjung ke sini adalah sore menjelang malam",2 months ago,2024-03-15 12:30:14.634537,,,,0,184,232,True,"These hidden gems are in the Cirebon area, the right time to visit here is late afternoon",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,526777850542fb64bbe3d9efbe482091,4,Mantap tapi lama nunggu sajiannya,2 months ago,2024-03-15 12:30:14.635537,,,,0,49,103,True,Delicious but long wait for food,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,861b7874aa2d58fd23745708de06e91a,5,,3 months ago,2024-02-15 12:30:15.170297,,,,0,60,141,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,17b886af7987ada5874d298a7f2e5698,5,,3 months ago,2024-02-15 12:30:15.171296,,,,0,3,9,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,2c1f0ffb358fc2c7b0d4016018d4fc8e,5,,4 months ago,2024-01-15 12:30:15.173295,,,,0,50,3,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,6bc065d7670ce0817ecc687caa68fd89,4,,4 months ago,2024-01-15 12:30:15.174295,,,,0,26,20,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,953ecc7aa289b78ff7b164b163125bb6,5,"Makanan nya enak, pelayanan nya baik, tempat nya enak, harganya terjangkau..",5 months ago,2023-12-15 12:30:15.175295,,,,0,71,217,False,"The food is delicious, the service is good, the place is nice, the prices are affordable...",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,dd86efb24af01e5ee20e8f790966fb3a,5,,5 months ago,2023-12-15 12:30:15.177295,,,,0,11,,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,ac5b646b53772ae2af261a13ca486c9a,5,"Cafe and restoran dengan tema otentik, tempat nyaman dan masakan banyak pilihan",6 months ago,2023-11-15 12:30:15.178295,,,,0,228,230,True,"Cafe and restaurant with an authentic theme, comfortable place and many choices of cuisine",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,91458aa2615e5532649aa38dbbf9be0c,5,,7 months ago,2023-10-15 12:30:15.180296,,,,0,20,15,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,9696fa76e23a8a94eb6014b1c5059c76,4,Food is quite delicious Service is sufficient The beautiful atmosphere is surrounded by gedong gincu,7 months ago,2023-10-15 12:30:15.181295,,,,0,16,14,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,f8a01d59587e153b85d010207111049e,5,,7 months ago,2023-10-15 12:30:15.182295,,,,0,8,11,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,8d47b82ce2fd9f17fc2a6c2ac3ed1e86,5,,7 months ago,2023-10-15 12:30:15.943913,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,bf3ea1b83b5e0da3cfc0c5c1deb12756,5,waitressnya cantikkkkkkk,7 months ago,2023-10-15 12:30:15.945912,,,,0,4,,False,the waitress is beautiful,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,433c15a4d5bbbadfa97d2d566d806cf4,5,"bagus, sejuk, enak di pakai kumpul2 keluarga ato teman",7 months ago,2023-10-15 12:30:15.946913,,,,0,1,,False,"nice, cool, delicious for family or friends gatherings",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,d55c8b714ce010f70ef23a34e56bf50f,5,pelayanan sangat bagus,7 months ago,2023-10-15 12:30:15.948912,,,,0,1,,False,very good service,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,3db456dc2896f19f4ede19afb678eeb9,5,,7 months ago,2023-10-15 12:30:15.949912,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,faa84956a0f80d14b5cb11c67ce4d4ee,5,,7 months ago,2023-10-15 12:30:15.950913,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,77f7708ce89dfa73d2dc9235655fae7d,5,,7 months ago,2023-10-15 12:30:15.951912,,,,0,1,,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,9a6b80db00246ea40975e38aa7d9ce41,5,,7 months ago,2023-10-15 12:30:15.953912,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,6783259688e51522211dbe4459c9457e,5,,7 months ago,2023-10-15 12:30:15.954912,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,6226070eda36bffe3d6eab8ff27b7db6,5,nyaman,7 months ago,2023-10-15 12:30:15.955913,,,,0,1,,False,comfortable,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,1b72eadef893290c6ea974cf49ea929d,5,,7 months ago,2023-10-15 12:30:16.517534,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,c0f084bc2ecbdc05940686e04e10322a,5,,7 months ago,2023-10-15 12:30:16.519534,,,,0,1,,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,e9dc9da6ea21ce6060732ad00cfa9d15,5,,7 months ago,2023-10-15 12:30:16.520534,,,,0,,,,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,cde80fb9d9eff3d5ab43b1a09cc1d956,5,"tempatnya asik, asri",7 months ago,2023-10-15 12:30:16.521534,,,,0,3,4,False,"the place is cool, beautiful",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,4e44d18aeb4a5520c72edd7f6396a42b,4,,7 months ago,2023-10-15 12:30:16.523534,,,,0,105,159,True,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,a76cc52a19a10dd22bcc40c303649030,5,Tempat ya bgus dan enk buat anakjuga bsa enk lah pokoknya nyaman,7 months ago,2023-10-15 12:30:16.524534,,,,0,12,1,False,"The place is nice and good for children, it can also be good, its just comfortable",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,0d8082a2ca445190561e2abee9d15cfb,5,Enak buat santai,8 months ago,2023-09-15 12:30:16.525534,,,,0,43,9,True,Good for relaxing,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,cf8d7a6c4b7529cd999e8a44ab5c0dd1,5,,8 months ago,2023-09-15 12:30:16.527535,,,,0,2,45,False,,
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,15aa45ecc91c9d1640e38ba4896a6eb2,5,kopinya enak.... kebetulan pas berkunjung pas cuaca lg panas2nya jadi kurang nyaman...banyakin sofanyanya donk...,8 months ago,2023-09-15 12:30:16.528534,,,,0,354,335,True,"the coffee is delicious... coincidentally, when I visited when the weather was hot, it became uncomfortable... lets add more sofas...",
ChIJLzaWrUcbby4Rp1I3pbBYm7k,Kopi Gincu,de83aea3dd6e7b0608fa9eb844651033,3,,8 months ago,2023-09-15 12:30:16.530534,,,,0,5,17,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,88e12478f90ae262179e074acc41e515,5,,3 months ago,2024-02-15 12:27:38.074433,,,,0,12,9,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,8870484599d3323a6bb9c2964465d181,1,G usah buka lagi.. Penyumbang bom,5 months ago,2023-12-15 12:27:38.076433,,,,0,2,,False,Dont open it again... Bomb donor,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,f4aed05c213d7e40fb2540f37e6b08b9,5,,5 months ago,2023-12-15 12:27:38.077433,,,,0,2,69,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,25646326e9b503854dda52611d88eaa8,5,Kak pindah kemana ?? Kok kemarin ke sana tutup ?,8 months ago,2023-09-15 12:27:38.078433,,,,2,5,,False,Where are you moving? Why was it closed yesterday?,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,d69e2c1cae1b70dee6da580a1a2a2321,5,,9 months ago,2023-08-15 12:27:38.080433,,,,0,9,21,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,0c9b44e85c2ebdf312197ffcbaee78cd,4,Tempatnya Enak Banget Buat Yg Hobi Nongkrong. Cuma Parkirannya Aja Yg Bikin Kurang Nyaman. Kurang rapih bisa mengganggu pengguna jalan lain.,9 months ago,2023-08-15 12:27:38.081433,,,,0,17,6,True,The place is really nice for those who like hanging out. Its just the parking that makes it less comfortable. Lack of neatness can disturb other road users.,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,f40992288bc417b44ad3cd34450b0656,5,"Tempatnya nyaman, baristanya sangat friendly dengan customer sehingga menjadikan Starbucks coffee shop yg nyaman untuk sekedar menikmati kopi atau jadi tempat mengerjakan tugas",9 months ago,2023-08-15 12:27:38.082436,,,,0,62,63,True,"The place is comfortable, the baristas are very friendly with customers, making Starbucks a comfortable coffee shop for just enjoying coffee or a place to do assignments",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,2a39892b29a575f2e636025fa4a97a1f,1,"I was a bit disappointed with the employee/barista, I ordered something hot but it was made with ice, when I asked, the answer was really harsh, yes but thats usually ice that cant be hot you know, from the first order you just said it was hot, really stupid. What kind of oath are you guys? I didnt order one or two, but their service was like no oath...",10 months ago,2023-07-15 12:27:38.084433,,,,0,10,6,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,0ffe5f277b727a8ba6d695b9b0313ce6,5,quite comfortable place in the middle of the shopping crowd and the hustle and bustle of passing by,10 months ago,2023-07-15 12:27:38.085433,,,,0,21,26,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,9f4e0622f0824f66b1fffc0129ef052f,5,,10 months ago,2023-07-15 12:27:38.087433,,,,0,19,236,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,53fc3b4c4b8e6b0d5dba81a0fbc020c0,4,Sbux yg paling sering dikunjungi soalnya paling deket darj rumah. Tempat ngungsi tiap mati listrik di metland,a year ago,2023-05-15 12:27:38.687613,,,,0,85,29,True,Sbux is the most frequently visited because it is closest to home. A place to take refuge every time there is a power outage in Metland,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,0382a0319d37e67e08590c6f780b89ac,5,,a year ago,2023-05-15 12:27:38.689613,,,,0,8,,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,a08a39d454e8b9d0f22d273c36c731ca,5,,a year ago,2023-05-15 12:27:38.690613,,,,0,1,18,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,cc19cdc76e1a5ba3432fe96edaa59e3b,5,,a year ago,2023-05-15 12:27:38.691613,,,,0,3,4,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,245a99749c523cf0f8c65768aa7cf0af,1,"Pelayanan barista nya buruk, sangat tidak ramah. Pesan americano di starbucks lain di aduk disini ga diaduk dikomplain malah diketawain disangka kita ga pernah beli starbucks. Barista cwe dan cwo yg agak gondrong.",a year ago,2023-05-15 12:27:38.692613,,,,0,6,,False,"The barista service is bad, very unfriendly. Ordered Americano at another Starbucks, stirred here, didnt stir, complained, even laughed at, thought we never buy Starbucks. Female and male baristas who are a bit longish.",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,da0769d64e61cfdfc40c848bb8bb3fcc,4,"I love the ambience, cocok buat me time, ngerjain kerjaan kantor or skripsian walaupun weekend tp disini gak terlalu rame. Semenjak covid baru sempet mampir kesini lg. Tapi kali ini agak bete karena baristanya kurang fokus :) Pertama, udah dijelasin ukurannya mau yg apa tp dia kaya belibet bingung sendiri pdhl udah 2x ngomong dgn jelas, yg kedua dia nawarin split bill (saldo sbux card + cash) yauda gue iyain aja krn lumayan ada saldonya 50 ribu kan dan gue males buka mbanking abis itu dia nyuruh scan dan yauda gue scan aja eh gak tau knp gak kepotong tuh saldonya dan gue tetep bayar full pake uang cash wkwk, yg ketiga gue request caramel lattenya dibikinin nanti aja pas udah mau cabut krn mau gue bawa pulang takut keburu cair esnya malah jd gak enak dan diiyain sm baristanya lah taunya dibikinin barengan sm greenteanya alhasil gak bisa lama2 40 menit langsung cabut mana request less ice tp esnya dikasih banyak. Semoga next time kalo kesini gak ada case begini lg deh hm",a year ago,2023-05-15 12:27:38.693613,,,,0,18,27,False,"I love the ambience, suitable for me time, doing office work or writing a thesis even on weekends but its not too busy here. Since Covid, Ive been here again. But this time it was a bit confusing because the barista wasnt focused enough :) Firstly, I explained what size I wanted but he seemed confused and confused even though he had already said it clearly twice, secondly he offered me a split bill (Sbux card balance + cash) so I just said yes because Its good that I have a balance of 50 thousand and Im too lazy to open banking. After that, he told me to scan it and then I just scanned it, but I dont know why it didnt reduce the balance and I still paid in full using cash, hahaha, thirdly, I asked for the caramel latte to be made later, when it was ready. I wanted to take it out because I wanted to take it home, I was afraid the ice would melt and it wouldnt taste good, and the barista agreed to make it together with Green Tea, so it didnt take long, 40 minutes to pull it out straight away, but I asked for less ice, but I was given a lot of ice. Hopefully next time when I come here there wont be cases like this again, hm",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,5da01637e11ecd1d501804885d1d3e27,5,,a year ago,2023-05-15 12:27:38.695613,,,,0,4,,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,d3d4cfc287589712415216549b9e8076,4,"Nice place, quite comfortable",a year ago,2023-05-15 12:27:38.696613,,,,3,56,969,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,f7ef92e2b1e6ce3a4ec391b7202dd63d,5,Kopi enak sesuai harga,a year ago,2023-05-15 12:27:38.697613,,,,0,20,2,True,Good coffee according to the price,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,ca798e9ab647c8db9ddd3ad8a7b87225,5,"Very close with my apartment, nice place for having caramel macchiato",a year ago,2023-05-15 12:27:38.699613,,,,1,33,194,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,af8ea06e0ac016c48192f0cd2905cb5d,5,,a year ago,2023-05-15 12:27:39.176122,,,,0,33,10,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,0d1a4c7e063d2e34d64263f9ccc988b5,4,Enak disini ga terlalu rame. View lobby jd pas buat meet up point.,a year ago,2023-05-15 12:27:39.177122,,,,4,681,2960,True,"Its nice here, its not too crowded. The lobby view is perfect for a meet up point.",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,63a207bba5387bf97555f48415002c43,5,Tempat kopi favorit sendri ataupun bersama teman,a year ago,2023-05-15 12:27:39.178122,,,,0,31,14,True,Favorite coffee place alone or with friends,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,9c97e93db8a649535bfa6fb2da343323,5,,a year ago,2023-05-15 12:27:39.180121,,,,0,21,73,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,f87b93c5e178ad0a501520997002ba9a,5,,a year ago,2023-05-15 12:27:39.181121,,,,0,47,2,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,2acfb4a52418e407b0925bb9dbb86fe5,5,,a year ago,2023-05-15 12:27:39.183121,,,,0,5,,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,2bb2c8f1b15134f116b2af43720aae16,5,"Standar Starbuck kopinya, deket dari rumah",a year ago,2023-05-15 12:27:39.184122,,,,0,140,309,True,"Standard Starbucks coffee, close to home",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,32ae83357171ab4388d289bfde46712a,5,,a year ago,2023-05-15 12:27:39.185122,,,,0,1,2,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,c3ae2b49cb07b401282fe66baf0a429d,5,,a year ago,2023-05-15 12:27:39.186122,,,,0,31,,False,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,7c804fe4b37bd1ec1ae933d18ccd23b3,5,"Dari semua tempat starbuck yg saya coba, tempat ini salah satu yg terbaik baristanya, racikannya pas mantab, rasanya nikmat banget",a year ago,2023-05-15 12:27:39.187122,,,,0,6,,False,"Of all the Starbucks places Ive tried, this place has one of the best baristas, the mix is just right, it tastes really delicious",
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,f7a256b6d40cd9581fa288249b98c341,5,,a year ago,2023-05-15 12:27:39.651177,,,,0,33,301,True,,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,6f35b794a5363eae71c4c2e3749f0b98,5,Mayan nunggu sambil ngopi,a year ago,2023-05-15 12:27:39.652177,,,,0,24,41,True,Mayan waited while drinking coffee,
ChIJ92vdvkOUaS4RrhycJ1_CtZs,Starbucks Coffee,5f713f49f82982f7f7452d86a42098fd,5,Dimanapun SB   terbaik makin banyak juga promonya,a year ago,2023-05-15 12:27:39.654177,,,,0,61,31,True,Wherever SB is the best   the more promotions there are,
